NSE:MAXHEALTH	Max Healthcare Institute	50_C	QUALITY_LEADER
NSE:BIOCON	Biocon	50_D	THEME_LEADER
NSE:HAL	Hindustan Aeronautics	60_A	THEME_LEADER
NSE:BEL	Bharat Electronics	60_A	THEME_LEADER
NSE:BDL	Bharat Dynamics	60_A	QUALITY_LEADER
NSE:SIEMENS	Siemens India	60_B	THEME_LEADER
NSE:ABB	ABB India	60_B	QUALITY_LEADER
NSE:CUMMINSIND	Cummins India	60_B	QUALITY_LEADER
NSE:BHEL	Bharat Heavy Electricals	60_B	BETA_SATELLITE
NSE:ADANIPORTS	Adani Ports and Special Economic Zone	60_C	THEME_LEADER
NSE:CONCOR	Container Corporation of India	60_C	QUALITY_LEADER
NSE:LT	Larsen & Toubro	60_E	ANCHOR
NSE:RVNL	Rail Vikas Nigam	60_E	QUALITY_LEADER
NSE:RELIANCE	Reliance Industries	70_A	ANCHOR
NSE:ONGC	Oil and Natural Gas Corporation	70_A	THEME_LEADER
NSE:IOC	Indian Oil Corporation	70_A	QUALITY_LEADER
NSE:BPCL	Bharat Petroleum Corporation	70_A	QUALITY_LEADER
NSE:GAIL	GAIL India	70_B	THEME_LEADER
NSE:OIL	Oil India	70_B	QUALITY_LEADER
NSE:ULTRACEMCO	UltraTech Cement	80_A	THEME_LEADER
NSE:TATASTEEL	Tata Steel	80_A	THEME_LEADER
NSE:COALINDIA	Coal India	80_A	THEME_LEADER
NSE:JSWSTEEL	JSW Steel	80_A	QUALITY_LEADER
NSE:HINDALCO	Hindalco Industries	80_A	QUALITY_LEADER
NSE:GRASIM	Grasim Industries	80_A	QUALITY_LEADER
NSE:SHREECEM	Shree Cement	80_A	QUALITY_LEADER
NSE:NTPC	NTPC	80_B	THEME_LEADER
NSE:POWERGRID	Power Grid Corporation of India	80_B	QUALITY_LEADER
NSE:TATAPOWER	Tata Power Company	80_B	BETA_SATELLITE
NSE:EMBASSY	Embassy Office Parks REIT	90_A	THEME_LEADER
NSE:GOLDBEES	Nippon India ETF Gold BeES	00_A	BREADTH_PROXY	ineligible:excluded_instrument_type: a gold trust is not an observation of this equity market
NSE:LIQUIDBEES	Nippon India ETF Nifty 1D Rate Liquid BeES	00_A	BREADTH_PROXY	ineligible:excluded_instrument_type: a cash-management fund observes nothing
